,1789_Washington_Inaugural_Address,1793_Washington_Inaugural_Address,1801_Jefferson_Inaugural_Address,1805_Jefferson_Inaugural_Address,1809_Madison_Inaugural_Address,1813_Madison_Inaugural_Address,1817_Monroe_Inaugural_Address,1821_Monroe_Inaugural_Address,1825_Adams_Inaugural_Address,1829_Jackson_Inaugural_Address,1833_Jackson_Inaugural_Address,1837_Buren_Inaugural_Address,1841_Harrison_Inaugural_Address,1841_Tyler_Address_Upon_Assuming_the_Office,1845_Polk_Inaugural_Address,1849_Taylor_Inaugural_Address,1853_Pierce_Inaugural_Address,1857_Buchanan_Inaugural_Address,1861_Lincoln_Inaugural_Address,1865_Johnson_Address_Upon_Assuming_the_Office,1865_Lincoln_Inaugural_Address,1869_Grant_Inaugural_Address,1873_Grant_Inaugural_Address,1877_Hayes_Inaugural_Address,1881_Arthur_Address_Upon_Assuming_the_Office,1881_Garfield_Inaugural_Address,1885_Cleveland_Inaugural_Address,1889_Harrison_Inaugural_Address,1893_Cleveland_Inaugural_Address,1897_McKinley_Inaugural_Address,1901_McKinley_Inaugural_Address,1905_Roosevelt_Inaugural_Address,1909_Taft_Inaugural_Address,1913_Wilson_Inaugural_Address,1917_Wilson_Inaugural_Address,1921_Harding_Inaugural_Address,1925_Coolidge_Inaugural_Address,1929_Hoover_Inaugural_Address,1933_Roosevelt_Inaugural_Address,1937_Roosevelt_Inaugural_Address,1941_Roosevelt_Third_Inaugural_Address,1945_Roosevelt_Inaugural_Address,1949_Truman_Inaugural_Address,1953_Eisenhower_Inaugural_Address,1957_Eisenhower_Second_Inaugural_Address,1961_Kennedy_Inaugural_Address,1965_Johnson_The_President,1969_Nixon_Inaugural_Address,1973_Nixon_Oath_of_Office_and_Second,1977_Carter_Inaugural_Address,1981_Reagan_Inaugural_Address,1985_Reagan_Inaugural_Address,1989_Bush_Inaugural_Address,1993_Clinton_Inaugural_Address,1997_Clinton_Inaugural_Address,2001_Bush_Inaugural_Address,2005_Bush_Inaugural_Address,2009_Obama_Inaugural_Address,2013_Obama_Inaugural_Address,2017_Trump_Inaugural_Address,2021_Biden_Inaugural_Address
pronoun_prop_of_leaf_nps,0.31486880466472306,0.35135135135135137,0.31385281385281383,0.3715277777777778,0.2697841726618705,0.3152542372881356,0.3207317073170732,0.2781278127812781,0.2,0.3443223443223443,0.3356164383561644,0.3426423200859291,0.24828218048557033,0.26044226044226043,0.29266211604095566,0.30303030303030304,0.33126550868486354,0.24107142857142858,0.2722159730033746,0.34065934065934067,0.2122905027932961,0.30405405405405406,0.28688524590163933,0.20941558441558442,0.25,0.22007722007722008,0.23129251700680273,0.24976613657623947,0.3411764705882353,0.23921971252566734,0.29900332225913623,0.36470588235294116,0.21519939804364183,0.3333333333333333,0.43640897755610975,0.288604898828541,0.28681424446583254,0.24491682070240295,0.3067961165048544,0.30297029702970296,0.27296587926509186,0.40606060606060607,0.2805872756933116,0.28907330567081607,0.3117154811715481,0.2970027247956403,0.34743875278396436,0.3344103392568659,0.33532934131736525,0.4217252396166134,0.38653001464128844,0.3256445047489824,0.3338323353293413,0.37130801687763715,0.313758389261745,0.35234215885947046,0.26825396825396824,0.3614457831325301,0.3680672268907563,0.3870192307692308,0.3937888198757764
avg_num_np_modifiers,5.101851851851852,4.111111111111111,7.4387895460797795,3.630434782608696,7.329670329670329,3.616252821670429,3.2985581000848176,3.7075413856529735,4.283458021612635,4.310185185185185,3.7755102040816326,3.721146953405018,3.944626376897886,4.059011164274322,3.874717832957111,3.5697115384615383,4.009630818619582,3.6159203980099504,2.9385474860335195,2.943548387096774,2.960159362549801,3.194508009153318,5.095602294455067,4.679918450560653,4.688741721854305,3.05726872246696,4.252906976744186,3.5217665615141955,3.8698979591836733,3.609640190088255,3.0820451843043997,3.886543535620053,4.1962890625,5.1321044546851,4.51423487544484,2.9230177059276365,2.9567275185936444,3.4705882352941178,3.429144385026738,3.173620457604307,3.1610017889087656,3.0495495495495497,3.096045197740113,2.9107485604606524,2.802941176470588,3.2928709055876686,2.5309882747068677,2.6801909307875893,2.9397417503586802,3.513953488372093,2.918259023354565,3.439842209072978,2.660958904109589,3.071090047393365,3.067146282973621,2.5895865237366005,2.597254004576659,3.0615384615384613,3.0469879518072287,2.8998211091234345,2.6352611940298507
parataxis_per_sent_strict,0.0,0.0,0.0975609756097561,0.6,0.3333333333333333,0.0,0.0975609756097561,0.15267175572519084,0.3157894736842105,0.0,0.1935483870967742,0.29591836734693877,0.06542056074766354,0.0,0.058823529411764705,0.09090909090909091,0.11320754716981132,0.0,0.043478260869565216,0.11764705882352941,0.14814814814814814,0.05,0.09302325581395349,0.0,0.14285714285714285,0.018018018018018018,0.08888888888888889,0.050955414012738856,0.034482758620689655,0.07633587786259542,0.1,0.06060606060606061,0.025157232704402517,0.10294117647058823,0.03389830508474576,0.25333333333333335,0.1116751269035533,0.06779661016949153,0.20930232558139536,0.14432989690721648,0.0,0.23076923076923078,0.01694915254237288,0.047619047619047616,0.13043478260869565,0.18867924528301888,0.02040816326530612,0.0761904761904762,0.02857142857142857,0.09259259259259259,0.1484375,0.1746031746031746,0.16891891891891891,0.021739130434782608,0.03636363636363636,0.1875,0.12121212121212122,0.059322033898305086,0.08888888888888889,0.17777777777777778,0.18181818181818182
parataxis_per_sent_loose,0.6521739130434783,0.0,0.4634146341463415,1.3555555555555556,0.5714285714285714,0.5151515151515151,0.5203252032520326,0.5572519083969466,0.4473684210526316,0.28,0.45161290322580644,1.0408163265306123,0.514018691588785,0.5348837209302325,0.477124183006536,1.0454545454545454,0.3867924528301887,0.42696629213483145,0.5362318840579711,0.35294117647058826,0.7407407407407407,0.675,0.46511627906976744,0.3559322033898305,0.6428571428571429,0.36936936936936937,0.4444444444444444,0.4012738853503185,0.41379310344827586,0.6335877862595419,0.53,0.9696969696969697,0.4968553459119497,0.36764705882352944,0.2542372881355932,0.76,0.26903553299492383,0.1807909604519774,0.4418604651162791,0.29896907216494845,0.11428571428571428,0.5769230769230769,0.07627118644067797,0.23809523809523808,0.3804347826086957,0.3018867924528302,0.15306122448979592,0.20952380952380953,0.18571428571428572,0.6481481481481481,0.375,0.5158730158730159,0.5,0.29347826086956524,0.19090909090909092,0.34375,0.6161616161616161,0.3305084745762712,0.4222222222222222,0.5111111111111111,0.34545454545454546
num_unk,2,0,0,0,1,0,0,0,2,2,3,2,30,4,50,4,8,20,52,0,4,0,0,4,0,8,5,2,0,10,12,0,4,2,0,2,0,2,0,8,2,5,0,0,0,3,6,11,2,5,20,3,4,2,4,4,6,4,0,2,16
num_words,1434,135,1732,2168,1177,1211,3380,4479,2917,1128,1177,3846,8468,1680,4815,1091,3348,2836,3639,361,705,1132,1341,2490,433,2991,1690,4401,2028,3981,2225,991,5444,1712,1530,3351,4058,3859,1890,1826,1364,563,2284,2476,1664,1371,1512,2137,1861,1234,2453,2597,2344,1613,2174,1602,2086,2414,2131,1469,2586
avg_dependency_distance,3.5564853556485354,3.066666666666667,3.712471131639723,3.1983394833948338,3.602378929481733,2.7489677952105698,2.6928994082840236,2.981245813797723,2.9187521426122727,2.905141843971631,2.7068819031435853,2.9430577223088923,3.0611714690599907,2.8666666666666667,2.711318795430945,3.2630614115490375,2.8635005973715653,2.8469675599435824,2.937895026106073,2.260387811634349,3.0368794326241133,2.7491166077738516,2.722595078299776,3.144578313253012,2.7829099307159355,2.5650284185891006,2.891715976331361,2.677573278800273,2.5961538461538463,2.839989952273298,2.519550561797753,2.772956609485368,2.8378030859662013,2.7330607476635516,2.6065359477124184,2.628767532079976,2.3479546574667323,2.303964757709251,2.4153439153439153,2.264512595837897,2.4288856304985336,2.5541740674955595,2.1930823117338005,2.3432956381260097,2.3545673076923075,2.6564551422319473,2.2625661375661377,2.3743565746373423,2.722192369693713,2.6928687196110213,2.327354260089686,2.4559106661532537,2.335750853242321,2.4054556726596403,2.395584176632935,2.1953807740324596,2.4328859060402683,2.531897265948633,2.557954012200845,2.4486044928522803,2.379350348027842
max_dependency_distance,82,46,167,100,289,38,82,72,64,54,38,53,120,63,57,76,64,46,112,21,63,41,160,76,59,56,56,70,48,85,55,55,64,104,53,50,53,48,37,22,31,31,30,35,35,33,41,46,60,78,39,67,51,70,42,28,44,41,65,35,31
avg_sentence_length_by_tok,67.21739130434783,36.75,47.26829268292683,53.111111111111114,60.285714285714285,39.54545454545455,30.073170731707318,37.48854961832061,41.526315789473685,48.56,41.12903225806452,42.66326530612245,42.87850467289719,42.23255813953488,34.20261437908497,53.81818181818182,34.54716981132076,34.89887640449438,29.36231884057971,23.11764705882353,29.037037037037038,30.95,34.348837209302324,46.16949152542373,34.0,29.18018018018018,40.62222222222222,30.235668789808916,36.96551724137931,33.44274809160305,24.57,33.121212121212125,36.76729559748428,27.985294117647058,28.0,25.04,22.558375634517766,23.779661016949152,24.1046511627907,20.855670103092784,22.17142857142857,24.615384615384617,21.389830508474578,21.91269841269841,20.67391304347826,29.037735849056602,17.46938775510204,23.057142857142857,29.314285714285713,25.537037037037038,21.8671875,23.41269841269841,18.135135135135137,19.91304347826087,22.20909090909091,18.947916666666668,23.505050505050505,22.949152542372882,26.233333333333334,18.711111111111112,18.496969696969696
avg_sentence_length_by_word,62.34782608695652,33.75,42.24390243902439,48.17777777777778,56.04761904761905,36.696969696969695,27.479674796747968,34.19083969465649,38.38157894736842,45.12,37.96774193548387,39.244897959183675,39.570093457943926,39.06976744186046,31.470588235294116,49.59090909090909,31.58490566037736,31.865168539325843,26.369565217391305,21.235294117647058,26.11111111111111,28.3,31.186046511627907,42.20338983050848,30.928571428571427,26.945945945945947,37.55555555555556,28.03184713375796,34.96551724137931,30.389312977099237,22.25,30.03030303030303,34.23899371069182,25.176470588235293,25.93220338983051,22.34,20.598984771573605,21.80225988700565,21.976744186046513,18.824742268041238,19.485714285714284,21.653846153846153,19.35593220338983,19.650793650793652,18.08695652173913,25.867924528301888,15.428571428571429,20.35238095238095,26.585714285714285,22.85185185185185,19.1640625,20.61111111111111,15.837837837837839,17.532608695652176,19.763636363636362,16.6875,21.07070707070707,20.45762711864407,23.677777777777777,16.322222222222223,15.672727272727272
avg_words_before_root,13.478260869565217,16.5,10.585365853658537,17.4,30.761904761904763,7.242424242424242,7.975609756097561,11.251908396946565,15.855263157894736,15.56,10.193548387096774,12.53061224489796,11.509345794392523,11.906976744186046,8.84967320261438,11.0,8.415094339622641,7.078651685393258,8.253623188405797,6.235294117647059,12.0,8.05,6.604651162790698,13.016949152542374,12.0,7.306306306306307,9.933333333333334,7.649681528662421,10.413793103448276,6.67175572519084,5.78,7.03030303030303,7.9245283018867925,4.264705882352941,6.1525423728813555,6.133333333333334,6.269035532994923,5.576271186440678,5.848837209302325,5.350515463917525,5.3428571428571425,6.423076923076923,4.5,5.484126984126984,6.032608695652174,6.264150943396227,4.979591836734694,5.895238095238096,5.9714285714285715,6.518518518518518,5.2421875,5.476190476190476,4.77027027027027,6.065217391304348,5.4,4.666666666666667,6.484848484848484,5.898305084745763,5.3,4.7444444444444445,4.430303030303031
num_uniq_words,593,90,676,776,521,516,973,1184,948,499,470,1246,1793,647,1248,481,1112,887,999,168,325,460,513,795,242,957,643,1287,793,1175,803,382,1363,621,519,1116,1150,1051,709,675,489,257,731,843,581,526,522,693,512,489,834,851,741,592,706,585,716,882,769,530,742
proportion_uniq,0.4158485273492286,0.6666666666666666,0.3930232558139535,0.358264081255771,0.44265080713678845,0.4267990074441687,0.28855278766310793,0.2660674157303371,0.32768752160387143,0.4427684117125111,0.40102389078498296,0.32507174536916256,0.2129200807505047,0.3862686567164179,0.2608150470219436,0.44087992667277726,0.3330338424678047,0.3132062146892655,0.2765015222806532,0.46537396121883656,0.46965317919075145,0.4110813226094727,0.38687782805429866,0.320952765442067,0.5627906976744186,0.32222222222222224,0.3809241706161137,0.2936344969199179,0.3912185495806611,0.296867104598282,0.36334841628959275,0.38585858585858585,0.2513832534120251,0.36422287390029323,0.3401048492791612,0.3338318875261741,0.28451261751608115,0.2740547588005215,0.3769271664008506,0.3739612188365651,0.3614190687361419,0.4589285714285714,0.3217429577464789,0.3428222854819032,0.350210970464135,0.38676470588235295,0.34776815456362425,0.3275047258979206,0.27720628045479156,0.3982084690553746,0.3419434194341943,0.3325517780382962,0.31748071979434445,0.36793039154754503,0.32898415657036345,0.365625,0.34539315002411963,0.36612702366127026,0.36290703161868804,0.364762560220234,0.2896174863387978
stop_words_per_clause,5.923611111111111,5.266666666666667,5.765714285714286,4.926070038910506,7.766666666666667,6.173913043478261,5.120822622107969,5.55625,7.44,5.646017699115045,6.339449541284404,4.923076923076923,5.9837775202781,5.969135802469136,5.810020876826722,5.298245614035087,5.673529411764706,5.3933333333333335,5.029411764705882,4.25,4.0576923076923075,4.537414965986395,5.527397260273973,6.339366515837104,5.022222222222222,5.632107023411371,6.76978417266187,5.476923076923077,4.942222222222222,5.66501240694789,4.79467680608365,4.413043478260869,5.407986111111111,4.714953271028038,5.8,4.0292134831460675,4.526515151515151,5.953424657534247,4.615720524017467,4.2125,5.146496815286624,4.227848101265823,4.645283018867924,4.71280276816609,4.610576923076923,4.216666666666667,4.444976076555024,3.9310344827586206,4.355731225296442,4.36969696969697,4.1571428571428575,4.03601108033241,3.626631853785901,4.0,4.939271255060729,4.112612612612613,4.217712177121771,4.311526479750778,4.128378378378378,4.23,4.043927648578811
stop_words_per_sentence,37.08695652173913,19.75,24.609756097560975,28.133333333333333,33.285714285714285,21.515151515151516,16.195121951219512,20.358778625954198,22.026315789473685,25.52,22.29032258064516,22.20408163265306,24.130841121495326,22.488372093023255,18.18954248366013,27.454545454545453,18.19811320754717,18.179775280898877,16.108695652173914,13.0,15.62962962962963,16.675,18.767441860465116,23.74576271186441,16.142857142857142,15.17117117117117,20.91111111111111,15.872611464968152,19.17241379310345,17.427480916030536,12.61,18.454545454545453,19.59119496855346,14.838235294117647,16.220338983050848,11.953333333333333,12.131979695431472,12.27683615819209,12.290697674418604,10.422680412371134,11.542857142857143,12.846153846153847,10.432203389830509,10.80952380952381,10.423913043478262,14.320754716981131,9.479591836734693,11.942857142857143,15.742857142857142,13.351851851851851,11.3671875,11.563492063492063,9.385135135135135,10.173913043478262,11.090909090909092,9.510416666666666,11.545454545454545,11.728813559322035,13.577777777777778,9.4,9.484848484848484
avg_aoa_max,6.20109134425037,6.050308873015872,5.986808925311219,6.088372566218814,6.196486072183107,6.120732086844383,6.051201401843313,6.0595452367864215,6.234335088464258,6.314178898630154,6.025178012422376,6.180949103991301,6.0264990897277535,6.111120590482171,6.1375857203481585,6.249187390684426,6.115106975435307,6.086199347283422,5.946204333712334,5.768395176638174,5.837166236686396,5.978910920256655,5.803908741711656,6.099673800334187,6.305499002398087,6.028332204166675,6.218924224201478,6.082498048536722,6.307974928128253,6.175375555263766,6.147110128802297,5.672953801470597,6.126732009338583,5.707475243682312,5.659198350335575,6.156487585040315,5.999655592820504,6.1322474046975595,5.84600723993472,5.823587844682063,5.550293996124052,5.490553759191178,5.961833612844867,5.80907573447987,5.611868266169163,5.659250574324348,5.378993562078277,5.365388573896362,5.452521279684868,5.698097115059224,5.626063774851345,5.572882515480517,5.235678879120893,5.548428602855296,5.4988742153772785,5.674864134627829,5.722956435884694,5.59734616923079,5.730052699466795,5.498908461538461,5.328639369731048
avg_aoa_uniq_max,8.117487323792481,6.915938049382718,7.635300657407411,7.799638192572216,8.045222748490952,7.849157997979798,8.050077591703053,8.205157286235186,8.324292439106147,8.178635934599155,7.621755304545453,8.226514832898182,8.33132504394942,7.867756770000004,8.25668833623693,7.945111710176996,8.118786981677918,7.864188230303032,7.854583900321551,6.911736512499999,6.992965262458471,7.560835260273963,7.2810488299180305,7.8774077192982475,7.646876185840705,7.750348363134656,8.006973543046351,8.032556857262804,8.299662377537212,8.184379460550453,7.881121227091635,6.871514336158192,8.065130604361388,7.174339010135142,7.050389288306447,8.00562530695901,8.029419591288226,8.040238393574285,7.4312145832084004,7.18414211265431,6.996312206208421,6.350189735537189,7.463020906976749,7.498866021656052,6.929051661764703,6.9161051952191235,6.448837527667985,6.751064959276016,6.786597993736954,7.1227020505494565,7.073280634366926,6.879619525529275,6.52102641880342,6.813878670212764,6.848512320058992,6.905818638640427,7.142441425438597,6.986612671021378,7.1262707129251694,6.503500078313253,6.644734505747135
avg_stopless_aoa_max,8.616686620000003,8.5754675,7.9459208616262496,8.13219773364486,8.648002701525062,8.388003177083338,8.13995526228268,8.279893673822297,8.557692253153911,8.650704429487176,8.180284434589804,8.370111858508603,8.300542257033236,8.34327145945947,8.366796872688843,8.492734593952491,8.273302053851891,8.073936680869569,8.10771669826936,7.836499619402985,7.564817240601497,8.033681824719087,7.809639580708665,8.173999458536576,8.331996678571429,7.914049621794866,8.436654630617967,8.067299964265752,8.51508762470862,8.31798096670852,8.212019596864504,7.2731795153203365,8.261212600719409,7.32725722026432,7.41433373770491,8.084625661224479,8.072113634408577,8.200155883866913,7.585590721518978,7.401803429118777,7.133447909626712,6.784771525581393,7.614889693693708,7.404850370441457,6.998987391566261,7.073291186963979,6.675818181172291,6.613546289940827,6.848207093795097,7.403502287526432,7.253582416396976,6.9765414929577565,6.336575349557523,7.049467494399998,6.807344044543423,7.188518111111102,7.218378760181007,6.988113257113817,7.278801479020981,6.633388059245963,6.694796243876479
avg_stopless_aoa_uniq_max,8.83681184494382,8.522199468085107,8.231237614942527,8.345264789297664,8.822100140306125,8.531787566416043,8.539532704896896,8.661103019067793,8.845341664921463,8.854345795336789,8.46521613981763,8.648848433299898,8.682300685347737,8.536758322245328,8.693825962075836,8.677971823204423,8.590320116853933,8.357485533527694,8.396028919480523,8.052717609523807,7.851176059405941,8.302754895833324,7.953891342318058,8.393387959481364,8.535137105263157,8.169709409090908,8.637695791999995,8.43595906647399,8.845906228571428,8.623755118085096,8.414852533333331,7.504663356862741,8.480671042895453,7.723482666666665,7.670390131367287,8.441013611842108,8.49530584838709,8.45291482122259,7.937709058394156,7.690782238920997,7.570183971264367,6.9390580718562855,7.965778271604934,7.919487968421044,7.364231229885059,7.4391790051282065,6.916591171503955,7.1516528584730015,7.386922865384619,7.780675466666673,7.550402655448722,7.276958702579674,6.925884441391937,7.321508571100922,7.300580016513756,7.427881344827585,7.5593751929824515,7.356808550070516,7.570360865894044,6.9308112384615415,7.083965531760441
avg_word_freq,6791.014007567937,8143.48902546093,6758.261282200294,6195.081098112309,7068.1090236265045,6496.10058611286,6550.070250770961,6396.639563133612,7142.021614038022,7154.225797391443,6752.905741216776,6210.949316059162,7077.328868319413,7163.136417766171,6512.0541406909515,7373.786685495972,6302.44214595971,6508.819478835088,6741.697522335856,7699.860239651415,6247.103977591044,6868.0408699891905,7140.593934561759,7079.666706198667,6709.252986776112,6848.319043095105,7143.093353431993,6281.725122436921,6479.2249261885945,6459.825355123193,6392.214892326393,5895.82669132561,6896.589370408954,5994.214232131929,6336.540089430268,5831.956781389692,6080.280145968431,6406.933739718884,6410.21489150328,6002.874715065103,6961.038823238696,6289.0333720561875,5947.0753649477665,6199.770147600628,5948.33321492848,5951.64947032984,6334.997796725048,6259.7918181902605,5821.972166062273,5841.77841046179,6225.930838530864,5794.231573931049,6544.5538981550235,5736.472485373666,5780.810612699479,5674.191442276766,6144.842057924102,5885.695190142888,5626.20802739702,5566.126890177142,6454.363047592485
avg_word_freq_uniq,835.0980727333671,2832.0169640890063,807.5322381204743,706.4157894736837,857.6130592042642,860.7724560179801,510.1850337645432,465.8645749395629,551.2759920382833,812.3901519708071,1019.9014503849261,426.92926770708203,350.2695183096061,826.8291538485441,418.2828970668727,953.783153007503,513.2612409347284,579.4671306520336,579.7066802305866,2234.8218856404833,1252.3639895586723,984.8678414096919,925.6083856467495,649.9397314198866,1343.430141931251,546.2317177135958,782.3694823901109,419.0839296224016,586.0023499090358,429.75354475410086,641.5396018636168,999.0170593436304,408.3557921684997,818.2390747148547,1022.929814561484,522.0400907175251,468.1800685155533,511.7972285067866,729.6448957806614,807.9375312343841,1009.0066308681149,1713.4989192527416,730.266851338874,605.3796361918261,849.3951369839814,972.8775540809067,1053.7329706449061,791.3341646600162,1051.5353793691404,1062.5813339828694,727.2200328407222,697.8502801120451,833.0494774833,919.9418400185797,727.5754427126968,917.372718344679,742.1605030197736,647.3077267436652,720.9182920536634,1004.7671708683479,834.904557133199
avg_word_freq_stopless,94.66447278211987,78.10053475935828,185.01345636293743,124.50747229809231,85.9045779328681,98.96633521025521,101.54103702438874,106.46099899813943,69.82246865959505,79.7287649924271,124.00086505190303,95.72867691649112,101.11687021245827,139.45923484336265,91.34115077482602,101.25739899300018,138.6211669535765,111.54897103350027,138.2374852519808,232.24845938375347,223.97844527882077,130.89684569479974,150.44489519945895,102.75658289265658,99.74653979238755,115.28065531876055,135.38346581875987,119.51937887681638,113.15734418767526,117.62383286647984,109.51866716835983,201.27923021060283,106.6094735858829,229.80856997971622,192.52185707908393,157.75951444821942,142.86272141706922,108.72377539676913,147.33053562888574,193.05950469517865,291.04259139553267,210.45728291316513,161.09564939219456,196.11581723265718,219.79634136108064,248.27331852281145,265.63205662230354,301.7867422198236,320.02705619160395,213.19365674556678,206.91359289617466,224.36136957016942,348.81261994159377,231.2060273813668,244.0545727323877,191.22025091149203,195.93902566351358,206.50211795373085,179.6300275121185,243.97930814602233,319.2518223989395
avg_word_freq_stopless_uniq,76.63835837365254,75.29638009049772,122.2247728359637,96.62165058949633,82.53609403960587,94.73041654472739,69.24236065890078,58.91338567299441,49.026756018863324,60.811218664681085,85.77020287883947,65.23341087847571,62.975775594946896,116.14006159123687,62.400132934529815,79.90924221147345,78.31630930799538,73.71273166800977,79.03563301863954,218.5039745627981,146.52239611440905,118.96996844714899,112.382788102186,79.05619320899093,64.75232774674117,76.42970379641231,85.13534285607172,72.4785344781612,70.77568152828454,70.06630624277683,81.05735668313133,157.41377576671704,68.70035665846193,155.17216741769175,144.57590458863962,85.09164714103667,84.64160220663179,80.4458341476127,107.39746732026146,118.95486149431635,148.52688850339067,192.5676247771835,113.42292203076535,97.38222778473082,150.60189753320688,144.80541138023835,164.81630280978362,135.28296878318116,144.3943355119825,153.78617860187552,129.7871532759444,132.25839727195228,177.6179055101829,148.19028618011757,135.42065826330523,127.95261075605418,125.80183844195363,111.20376150460184,110.8740344622697,175.27161373023796,167.153029377841
